SUMMARY OF RUN ./data/case1/case1.data -- 333 time step
Row 1
	        TIME	      NRiter	      LSiter	         FPR	      Volume	        FOPR	        FOPT	        FGPR	        FGPT	        FWPR
	      56.000	 1.00594e+00	 1.00000e+05	 5.60000e+06	 0.00000e+00	 0.00000e+00	 6.54831e+03	 1.05998e+03
	      59.000	 1.06443e+00	 1.00000e+05	 5.90000e+06	 0.00000e+00	 0.00000e+00	 6.53837e+03	 1.06820e+03
	      62.000	 1.12258e+00	 1.00000e+05	 6.20000e+06	 0.00000e+00	 0.00000e+00	 6.52933e+03	 1.07834e+03
	      65.000	 1.18033e+00	 1.00000e+05	 6.50000e+06	 0.00000e+00	 0.00000e+00	 6.52047e+03	 1.09008e+03
	      68.000	 1.23764e+00	 1.00000e+05	 6.80000e+06	 0.00000e+00	 0.00000e+00	 6.51251e+03	 1.10369e+03
	      71.000	 1.29446e+00	 1.00000e+05	 7.10000e+06	 0.00000e+00	 0.00000e+00	 6.50518e+03	 1.11909e+03
	      74.000	 1.35075e+00	 1.00000e+05	 7.40000e+06	 0.00000e+00	 0.00000e+00	 6.49786e+03	 1.13592e+03
	      77.000	 1.40649e+00	 1.00000e+05	 7.70000e+06	 0.00000e+00	 0.00000e+00	 6.49045e+03	 1.15388e+03
	      80.000	 1.46164e+00	 1.00000e+05	 8.00000e+06	 0.00000e+00	 0.00000e+00	 6.48371e+03	 1.17285e+03
	      83.000	 1.51619e+00	 1.00000e+05	 8.30000e+06	 0.00000e+00	 0.00000e+00	 6.47751e+03	 1.19269e+03
	      86.000	 1.57013e+00	 1.00000e+05	 8.60000e+06	 0.00000e+00	 0.00000e+00	 6.47121e+03	 1.21325e+03
	      89.000	 1.62345e+00	 1.00000e+05	 8.90000e+06	 0.00000e+00	 0.00000e+00	 6.46499e+03	 1.23425e+03
	      92.000	 1.67616e+00	 1.00000e+05	 9.20000e+06	 0.00000e+00	 0.00000e+00	 6.45935e+03	 1.25522e+03
	      95.000	 1.72828e+00	 1.00000e+05	 9.50000e+06	 0.00000e+00	 0.00000e+00	 6.45431e+03	 1.27581e+03
	      98.000	 1.77984e+00	 1.00000e+05	 9.80000e+06	 0.00000e+00	 0.00000e+00	 6.44942e+03	 1.29579e+03
	     101.000	 1.83087e+00	 1.00000e+05	 1.01000e+07	 0.00000e+00	 0.00000e+00	 6.44516e+03	 1.31494e+03
	     104.000	 1.88138e+00	 1.00000e+05	 1.04000e+07	 0.00000e+00	 0.00000e+00	 6.44134e+03	 1.33355e+03
	     107.000	 1.93140e+00	 1.00000e+05	 1.07000e+07	 0.00000e+00	 0.00000e+00	 6.43784e+03	 1.35181e+03
	     110.000	 1.98094e+00	 1.00000e+05	 1.10000e+07	 0.00000e+00	 0.00000e+00	 6.43484e+03	 1.36947e+03
	     113.000	 2.03003e+00	 1.00000e+05	 1.13000e+07	 0.00000e+00	 0.00000e+00	 6.43189e+03	 1.38619e+03
	     116.000	 2.07871e+00	 1.00000e+05	 1.16000e+07	 0.00000e+00	 0.00000e+00	 6.42930e+03	 1.40213e+03
	     119.000	 2.12698e+00	 1.00000e+05	 1.19000e+07	 0.00000e+00	 0.00000e+00	 6.42717e+03	 1.41751e+03
	     122.000	 2.17485e+00	 1.00000e+05	 1.22000e+07	 0.00000e+00	 0.00000e+00	 6.42531e+03	 1.43278e+03
	     125.000	 2.22231e+00	 1.00000e+05	 1.25000e+07	 0.00000e+00	 0.00000e+00	 6.42355e+03	 1.44814e+03
	     128.000	 2.26939e+00	 1.00000e+05	 1.28000e+07	 0.00000e+00	 0.00000e+00	 6.42208e+03	 1.46317e+03
	     131.000	 2.31608e+00	 1.00000e+05	 1.31000e+07	 0.00000e+00	 0.00000e+00	 6.42085e+03	 1.47804e+03
	     134.000	 2.36238e+00	 1.00000e+05	 1.34000e+07	 0.00000e+00	 0.00000e+00	 6.42003e+03	 1.49309e+03
	     137.000	 2.40828e+00	 1.00000e+05	 1.37000e+07	 0.00000e+00	 0.00000e+00	 6.41944e+03	 1.50816e+03
	     140.000	 2.45380e+00	 1.00000e+05	 1.40000e+07	 0.00000e+00	 0.00000e+00	 6.41913e+03	 1.52309e+03
	     143.000	 2.49893e+00	 1.00000e+05	 1.43000e+07	 0.00000e+00	 0.00000e+00	 6.41900e+03	 1.53812e+03
	     146.000	 2.54367e+00	 1.00000e+05	 1.46000e+07	 0.00000e+00	 0.00000e+00	 6.41901e+03	 1.55315e+03
	     149.000	 2.58801e+00	 1.00000e+05	 1.49000e+07	 0.00000e+00	 0.00000e+00	 6.41933e+03	 1.56829e+03
	     152.000	 2.63197e+00	 1.00000e+05	 1.52000e+07	 0.00000e+00	 0.00000e+00	 6.41981e+03	 1.58344e+03
	     155.000	 2.67553e+00	 1.00000e+05	 1.55000e+07	 0.00000e+00	 0.00000e+00	 6.42073e+03	 1.59895e+03
	     158.000	 2.71869e+00	 1.00000e+05	 1.58000e+07	 0.00000e+00	 0.00000e+00	 6.42158e+03	 1.61450e+03
	     161.000	 2.76145e+00	 1.00000e+05	 1.61000e+07	 0.00000e+00	 0.00000e+00	 6.42277e+03	 1.63006e+03
	     164.000	 2.80381e+00	 1.00000e+05	 1.64000e+07	 0.00000e+00	 0.00000e+00	 6.42403e+03	 1.64558e+03
	     167.000	 2.84577e+00	 1.00000e+05	 1.67000e+07	 0.00000e+00	 0.00000e+00	 6.42553e+03	 1.66101e+03
	     170.000	 2.88734e+00	 1.00000e+05	 1.70000e+07	 0.00000e+00	 0.00000e+00	 6.42719e+03	 1.67677e+03
	     173.000	 2.92851e+00	 1.00000e+05	 1.73000e+07	 0.00000e+00	 0.00000e+00	 6.42906e+03	 1.69222e+03
	     176.000	 2.96931e+00	 1.00000e+05	 1.76000e+07	 0.00000e+00	 0.00000e+00	 6.43103e+03	 1.70716e+03
	     179.000	 3.00973e+00	 1.00000e+05	 1.79000e+07	 0.00000e+00	 0.00000e+00	 6.43317e+03	 1.72244e+03
	     180.000	 3.02316e+00	 9.99999e+04	 1.80000e+07	 0.00000e+00	 0.00000e+00	 6.43380e+03	 1.72758e+03
	     182.000	 3.04984e+00	 1.00000e+05	 1.82000e+07	 0.00000e+00	 0.00000e+00	 6.43529e+03	 1.73772e+03
	     185.000	 3.08950e+00	 1.00000e+05	 1.85000e+07	 0.00000e+00	 0.00000e+00	 6.43770e+03	 1.75286e+03
	     188.000	 3.12877e+00	 1.00000e+05	 1.88000e+07	 0.00000e+00	 0.00000e+00	 6.44031e+03	 1.76815e+03
	     191.000	 3.16765e+00	 1.00000e+05	 1.91000e+07	 0.00000e+00	 0.00000e+00	 6.44296e+03	 1.78366e+03
	     194.000	 3.20616e+00	 1.00000e+05	 1.94000e+07	 0.00000e+00	 0.00000e+00	 6.44588e+03	 1.79904e+03
	     197.000	 3.24428e+00	 1.00000e+05	 1.97000e+07	 0.00000e+00	 0.00000e+00	 6.44880e+03	 1.81432e+03
	     200.000	 3.28203e+00	 1.00000e+05	 2.00000e+07	 0.00000e+00	 0.00000e+00	 6.45188e+03	 1.82940e+03
	     203.000	 3.31941e+00	 1.00000e+05	 2.03000e+07	 0.00000e+00	 0.00000e+00	 6.45503e+03	 1.84473e+03
	     206.000	 3.35643e+00	 1.00000e+05	 2.06000e+07	 0.00000e+00	 0.00000e+00	 6.45832e+03	 1.85977e+03
	     209.000	 3.39307e+00	 1.00000e+05	 2.09000e+07	 0.00000e+00	 0.00000e+00	 6.46159e+03	 1.87485e+03
	     212.000	 3.42935e+00	 1.00000e+05	 2.12000e+07	 0.00000e+00	 0.00000e+00	 6.46504e+03	 1.89003e+03
	     215.000	 3.46525e+00	 1.00000e+05	 2.15000e+07	 0.00000e+00	 0.00000e+00	 6.46861e+03	 1.90537e+03
	     218.000	 3.50078e+00	 1.00000e+05	 2.18000e+07	 0.00000e+00	 0.00000e+00	 6.47221e+03	 1.92088e+03
	     221.000	 3.53596e+00	 1.00000e+05	 2.21000e+07	 0.00000e+00	 0.00000e+00	 6.47601e+03	 1.93583e+03
	     224.000	 3.57076e+00	 1.00000e+05	 2.24000e+07	 0.00000e+00	 0.00000e+00	 6.47983e+03	 1.95116e+03
	     227.000	 3.60520e+00	 1.00000e+05	 2.27000e+07	 0.00000e+00	 0.00000e+00	 6.48370e+03	 1.96645e+03
	     230.000	 3.63928e+00	 1.00000e+05	 2.30000e+07	 0.00000e+00	 0.00000e+00	 6.48760e+03	 1.98164e+03
	     233.000	 3.67299e+00	 1.00000e+05	 2.33000e+07	 0.00000e+00	 0.00000e+00	 6.49161e+03	 1.99709e+03
	     236.000	 3.70634e+00	 1.00000e+05	 2.36000e+07	 0.00000e+00	 0.00000e+00	 6.49563e+03	 2.01244e+03
	     239.000	 3.73933e+00	 1.00000e+05	 2.39000e+07	 0.00000e+00	 0.00000e+00	 6.49978e+03	 2.02774e+03
	     242.000	 3.77197e+00	 1.00000e+05	 2.42000e+07	 0.00000e+00	 0.00000e+00	 6.50393e+03	 2.04295e+03
	     245.000	 3.80424e+00	 1.00000e+05	 2.45000e+07	 0.00000e+00	 0.00000e+00	 6.50816e+03	 2.05861e+03
	     248.000	 3.83614e+00	 1.00000e+05	 2.48000e+07	 0.00000e+00	 0.00000e+00	 6.51258e+03	 2.07418e+03
	     251.000	 3.86769e+00	 1.00000e+05	 2.51000e+07	 0.00000e+00	 0.00000e+00	 6.51696e+03	 2.08972e+03
	     254.000	 3.89888e+00	 1.00000e+05	 2.54000e+07	 0.00000e+00	 0.00000e+00	 6.52131e+03	 2.10540e+03
	     257.000	 3.92970e+00	 1.00000e+05	 2.57000e+07	 0.00000e+00	 0.00000e+00	 6.52584e+03	 2.12128e+03
	     260.000	 3.96015e+00	 1.00000e+05	 2.60000e+07	 0.00000e+00	 0.00000e+00	 6.53037e+03	 2.13747e+03
	     263.000	 3.99023e+00	 1.00000e+05	 2.63000e+07	 0.00000e+00	 0.00000e+00	 6.53493e+03	 2.15339e+03
	     266.000	 4.01996e+00	 1.00000e+05	 2.66000e+07	 0.00000e+00	 0.00000e+00	 6.53954e+03	 2.16933e+03
	     269.000	 4.04932e+00	 1.00000e+05	 2.69000e+07	 0.00000e+00	 0.00000e+00	 6.54421e+03	 2.18544e+03
	     272.000	 4.07831e+00	 1.00000e+05	 2.72000e+07	 0.00000e+00	 0.00000e+00	 6.54894e+03	 2.20171e+03
	     275.000	 4.10694e+00	 1.00000e+05	 2.75000e+07	 0.00000e+00	 0.00000e+00	 6.55364e+03	 2.21810e+03
	     278.000	 4.13519e+00	 1.00000e+05	 2.78000e+07	 0.00000e+00	 0.00000e+00	 6.55846e+03	 2.23463e+03
	     281.000	 4.16307e+00	 1.00000e+05	 2.81000e+07	 0.00000e+00	 0.00000e+00	 6.56329e+03	 2.25147e+03
	     284.000	 4.19058e+00	 1.00000e+05	 2.84000e+07	 0.00000e+00	 0.00000e+00	 6.56818e+03	 2.26821e+03
	     287.000	 4.21772e+00	 1.00000e+05	 2.87000e+07	 0.00000e+00	 0.00000e+00	 6.57312e+03	 2.28524e+03
	     290.000	 4.24447e+00	 1.00000e+05	 2.90000e+07	 0.00000e+00	 0.00000e+00	 6.57800e+03	 2.30262e+03
	     293.000	 4.27084e+00	 1.00000e+05	 2.93000e+07	 0.00000e+00	 0.00000e+00	 6.58296e+03	 2.31997e+03
	     296.000	 4.29682e+00	 1.00000e+05	 2.96000e+07	 0.00000e+00	 0.00000e+00	 6.58798e+03	 2.33802e+03
	     299.000	 4.32239e+00	 1.00000e+05	 2.99000e+07	 0.00000e+00	 0.00000e+00	 6.59296e+03	 2.35658e+03
	     302.000	 4.34755e+00	 1.00000e+05	 3.02000e+07	 0.00000e+00	 0.00000e+00	 6.59799e+03	 2.37581e+03
	     305.000	 4.37225e+00	 1.00000e+05	 3.05000e+07	 0.00000e+00	 0.00000e+00	 6.60308e+03	 2.39664e+03
	     308.000	 4.39649e+00	 1.00000e+05	 3.08000e+07	 0.00000e+00	 0.00000e+00	 6.60819e+03	 2.41847e+03
	     310.000	 4.41243e+00	 1.00000e+05	 3.10000e+07	 0.00000e+00	 0.00000e+00	 6.61155e+03	 2.43424e+03
	     313.000	 4.43577e+00	 1.00000e+05	 3.13000e+07	 0.00000e+00	 0.00000e+00	 6.61668e+03	 2.46087e+03
	     315.000	 4.45104e+00	 1.00000e+05	 3.15000e+07	 0.00000e+00	 0.00000e+00	 6.62007e+03	 2.48115e+03
	     317.000	 4.46599e+00	 1.00000e+05	 3.17000e+07	 0.00000e+00	 0.00000e+00	 6.62353e+03	 2.50421e+03
	     319.000	 4.48066e+00	 1.00000e+05	 3.19000e+07	 0.00000e+00	 0.00000e+00	 6.62698e+03	 2.52389e+03
	     321.000	 4.49557e+00	 1.00000e+05	 3.21000e+07	 0.00000e+00	 0.00000e+00	 6.63043e+03	 2.50403e+03
	     323.000	 4.51114e+00	 1.00000e+05	 3.23000e+07	 0.00000e+00	 0.00000e+00	 6.63387e+03	 2.45402e+03
	     325.000	 4.52747e+00	 1.00000e+05	 3.25000e+07	 0.00000e+00	 0.00000e+00	 6.63734e+03	 2.39778e+03
	     327.000	 4.54464e+00	 1.00000e+05	 3.27000e+07	 0.00000e+00	 0.00000e+00	 6.64082e+03	 2.33594e+03
	     329.000	 4.56258e+00	 1.00000e+05	 3.29000e+07	 0.00000e+00	 0.00000e+00	 6.64430e+03	 2.28165e+03
	     331.000	 4.58116e+00	 1.00000e+05	 3.31000e+07	 0.00000e+00	 0.00000e+00	 6.64774e+03	 2.23677e+03
	     333.000	 4.60031e+00	 1.00000e+05	 3.33000e+07	 0.00000e+00	 0.00000e+00	 6.65116e+03	 2.19726e+03
	     335.000	 4.62002e+00	 1.00000e+05	 3.35000e+07	 0.00000e+00	 0.00000e+00	 6.65452e+03	 2.15951e+03
	     337.000	 4.64033e+00	 1.00000e+05	 3.37000e+07	 0.00000e+00	 0.00000e+00	 6.65782e+03	 2.11919e+03
	     339.000	 4.66132e+00	 1.00000e+05	 3.39000e+07	 0.00000e+00	 0.00000e+00	 6.66109e+03	 2.07517e+03
	     341.000	 4.68304e+00	 1.00000e+05	 3.41000e+07	 0.00000e+00	 0.00000e+00	 6.66427e+03	 2.02860e+03
	     343.000	 4.70549e+00	 1.00000e+05	 3.43000e+07	 0.00000e+00	 0.00000e+00	 6.66731e+03	 1.98240e+03
	     345.000	 4.72865e+00	 1.00000e+05	 3.45000e+07	 0.00000e+00	 0.00000e+00	 6.67024e+03	 1.93842e+03
	     347.000	 4.75247e+00	 1.00000e+05	 3.47000e+07	 0.00000e+00	 0.00000e+00	 6.67303e+03	 1.89909e+03
	     349.000	 4.77687e+00	 1.00000e+05	 3.49000e+07	 0.00000e+00	 0.00000e+00	 6.67573e+03	 1.86409e+03
	     351.000	 4.80179e+00	 1.00000e+05	 3.51000e+07	 0.00000e+00	 0.00000e+00	 6.67833e+03	 1.83303e+03
	     353.000	 4.82718e+00	 1.00000e+05	 3.53000e+07	 0.00000e+00	 0.00000e+00	 6.68079e+03	 1.80540e+03
	     355.000	 4.85298e+00	 1.00000e+05	 3.55000e+07	 0.00000e+00	 0.00000e+00	 6.68311e+03	 1.78086e+03
	     357.000	 4.87914e+00	 1.00000e+05	 3.57000e+07	 0.00000e+00	 0.00000e+00	 6.68533e+03	 1.75952e+03
	     359.000	 4.90563e+00	 1.00000e+05	 3.59000e+07	 0.00000e+00	 0.00000e+00	 6.68741e+03	 1.74003e+03
	     360.000	 4.91896e+00	 1.00000e+05	 3.60000e+07	 0.00000e+00	 0.00000e+00	 6.68840e+03	 1.73068e+03
	     362.000	 4.94591e+00	 1.00000e+05	 3.62000e+07	 0.00000e+00	 0.00000e+00	 6.69029e+03	 1.71317e+03
	     363.200	 4.96217e+00	 1.00000e+05	 3.63200e+07	 0.00000e+00	 0.00000e+00	 6.69135e+03	 1.70340e+03
	     365.600	 4.99508e+00	 1.00000e+05	 3.65600e+07	 0.00000e+00	 0.00000e+00	 6.69335e+03	 1.68505e+03
	     370.400	 5.06235e+00	 1.00000e+05	 3.70400e+07	 0.00000e+00	 0.00000e+00	 6.69665e+03	 1.64962e+03
	     371.900	 5.08351e+00	 1.00000e+05	 3.71900e+07	 0.00000e+00	 0.00000e+00	 6.69754e+03	 1.63873e+03
	     374.900	 5.12637e+00	 1.00000e+05	 3.74900e+07	 0.00000e+00	 0.00000e+00	 6.69925e+03	 1.61838e+03
	     379.900	 5.19916e+00	 1.00000e+05	 3.79900e+07	 0.00000e+00	 0.00000e+00	 6.70154e+03	 1.58680e+03
	     384.900	 5.27326e+00	 1.00000e+05	 3.84900e+07	 0.00000e+00	 0.00000e+00	 6.70322e+03	 1.55689e+03
	     389.900	 5.34861e+00	 1.00000e+05	 3.89900e+07	 0.00000e+00	 0.00000e+00	 6.70439e+03	 1.52839e+03
	     394.900	 5.42510e+00	 1.00000e+05	 3.94900e+07	 0.00000e+00	 0.00000e+00	 6.70513e+03	 1.50253e+03
	     399.900	 5.50264e+00	 1.00000e+05	 3.99900e+07	 0.00000e+00	 0.00000e+00	 6.70542e+03	 1.47898e+03
	     404.900	 5.58114e+00	 1.00000e+05	 4.04900e+07	 0.00000e+00	 0.00000e+00	 6.70533e+03	 1.45724e+03
	     409.900	 5.66055e+00	 1.00000e+05	 4.09900e+07	 0.00000e+00	 0.00000e+00	 6.70494e+03	 1.43656e+03
	     414.900	 5.74085e+00	 1.00000e+05	 4.14900e+07	 0.00000e+00	 0.00000e+00	 6.70423e+03	 1.41644e+03
	     419.900	 5.82202e+00	 1.00000e+05	 4.19900e+07	 0.00000e+00	 0.00000e+00	 6.70322e+03	 1.39682e+03
	     424.900	 5.90403e+00	 1.00000e+05	 4.24900e+07	 0.00000e+00	 0.00000e+00	 6.70196e+03	 1.37781e+03
	     429.900	 5.98687e+00	 1.00000e+05	 4.29900e+07	 0.00000e+00	 0.00000e+00	 6.70036e+03	 1.35940e+03
	     434.900	 6.07050e+00	 1.00000e+05	 4.34900e+07	 0.00000e+00	 0.00000e+00	 6.69851e+03	 1.34178e+03
	     439.900	 6.15502e+00	 1.00000e+05	 4.39900e+07	 0.00000e+00	 0.00000e+00	 6.69647e+03	 1.32244e+03
	     444.900	 6.24029e+00	 1.00000e+05	 4.44900e+07	 0.00000e+00	 0.00000e+00	 6.69422e+03	 1.30563e+03
	     449.900	 6.32627e+00	 1.00000e+05	 4.49900e+07	 0.00000e+00	 0.00000e+00	 6.69176e+03	 1.28992e+03
	     454.900	 6.41294e+00	 1.00000e+05	 4.54900e+07	 0.00000e+00	 0.00000e+00	 6.68909e+03	 1.27454e+03
	     459.900	 6.50023e+00	 1.00000e+05	 4.59900e+07	 0.00000e+00	 0.00000e+00	 6.68626e+03	 1.26051e+03
	     464.900	 6.58814e+00	 1.00000e+05	 4.64900e+07	 0.00000e+00	 0.00000e+00	 6.68326e+03	 1.24666e+03
	     469.900	 6.67672e+00	 1.00000e+05	 4.69900e+07	 0.00000e+00	 0.00000e+00	 6.68007e+03	 1.23205e+03
	     474.900	 6.76594e+00	 1.00000e+05	 4.74900e+07	 0.00000e+00	 0.00000e+00	 6.67671e+03	 1.21776e+03
	     479.900	 6.85584e+00	 1.00000e+05	 4.79900e+07	 0.00000e+00	 0.00000e+00	 6.67319e+03	 1.20291e+03
	     484.900	 6.94638e+00	 1.00000e+05	 4.84900e+07	 0.00000e+00	 0.00000e+00	 6.66953e+03	 1.18892e+03
	     486.400	 6.97359e+00	 1.00000e+05	 4.86400e+07	 0.00000e+00	 0.00000e+00	 6.66846e+03	 1.18503e+03
	     489.400	 7.02824e+00	 1.00000e+05	 4.89400e+07	 0.00000e+00	 0.00000e+00	 6.66615e+03	 1.17704e+03
	     494.400	 7.11990e+00	 1.00000e+05	 4.94400e+07	 0.00000e+00	 0.00000e+00	 6.66220e+03	 1.16417e+03
	     499.400	 7.21217e+00	 1.00000e+05	 4.99400e+07	 0.00000e+00	 0.00000e+00	 6.65813e+03	 1.15078e+03
	     504.400	 7.30507e+00	 1.00000e+05	 5.04400e+07	 0.00000e+00	 0.00000e+00	 6.65394e+03	 1.13708e+03
	     509.400	 7.39858e+00	 1.00000e+05	 5.09400e+07	 0.00000e+00	 0.00000e+00	 6.64965e+03	 1.12412e+03
	     514.400	 7.49267e+00	 1.00000e+05	 5.14400e+07	 0.00000e+00	 0.00000e+00	 6.64524e+03	 1.11137e+03
	     519.400	 7.58739e+00	 1.00000e+05	 5.19400e+07	 0.00000e+00	 0.00000e+00	 6.64071e+03	 1.09778e+03
	     524.400	 7.68274e+00	 1.00000e+05	 5.24400e+07	 0.00000e+00	 0.00000e+00	 6.63606e+03	 1.08437e+03
	     529.400	 7.77867e+00	 1.00000e+05	 5.29400e+07	 0.00000e+00	 0.00000e+00	 6.63131e+03	 1.07200e+03
	     534.400	 7.87505e+00	 1.00000e+05	 5.34400e+07	 0.00000e+00	 0.00000e+00	 6.62645e+03	 1.06198e+03
	     539.400	 7.97196e+00	 1.00000e+05	 5.39400e+07	 0.00000e+00	 0.00000e+00	 6.62149e+03	 1.05036e+03
	     544.400	 8.06945e+00	 1.00000e+05	 5.44400e+07	 0.00000e+00	 0.00000e+00	 6.61644e+03	 1.03795e+03
	     549.400	 8.16756e+00	 1.00000e+05	 5.49400e+07	 0.00000e+00	 0.00000e+00	 6.61129e+03	 1.02492e+03
	     554.400	 8.26622e+00	 1.00000e+05	 5.54400e+07	 0.00000e+00	 0.00000e+00	 6.60603e+03	 1.01312e+03
	     559.400	 8.36542e+00	 1.00000e+05	 5.59400e+07	 0.00000e+00	 0.00000e+00	 6.60069e+03	 1.00154e+03
	     564.400	 8.46463e+00	 1.00000e+05	 5.64400e+07	 0.00000e+00	 0.00000e+00	 6.59525e+03	 1.00000e+03
	     569.400	 8.56375e+00	 1.00000e+05	 5.69400e+07	 0.00000e+00	 0.00000e+00	 6.58973e+03	 1.00000e+03
	     574.400	 8.66278e+00	 1.00000e+05	 5.74400e+07	 0.00000e+00	 0.00000e+00	 6.58414e+03	 1.00000e+03
	     579.400	 8.76172e+00	 1.00000e+05	 5.79400e+07	 0.00000e+00	 0.00000e+00	 6.57852e+03	 1.00000e+03
	     584.400	 8.86057e+00	 1.00000e+05	 5.84400e+07	 0.00000e+00	 0.00000e+00	 6.57285e+03	 1.00000e+03
	     585.900	 8.89021e+00	 1.00000e+05	 5.85900e+07	 0.00000e+00	 0.00000e+00	 6.57122e+03	 1.00000e+03
	     588.900	 8.94948e+00	 1.00000e+05	 5.88900e+07	 0.00000e+00	 0.00000e+00	 6.56777e+03	 1.00000e+03
	     593.900	 9.04816e+00	 1.00000e+05	 5.93900e+07	 0.00000e+00	 0.00000e+00	 6.56200e+03	 1.00000e+03
	     598.900	 9.14675e+00	 1.00000e+05	 5.98900e+07	 0.00000e+00	 0.00000e+00	 6.55625e+03	 1.00000e+03
	     603.900	 9.24526e+00	 1.00000e+05	 6.03900e+07	 0.00000e+00	 0.00000e+00	 6.55046e+03	 1.00000e+03
	     605.400	 9.27480e+00	 1.00000e+05	 6.05400e+07	 0.00000e+00	 0.00000e+00	 6.54878e+03	 1.00000e+03
	     608.400	 9.33386e+00	 1.00000e+05	 6.08400e+07	 0.00000e+00	 0.00000e+00	 6.54524e+03	 1.00000e+03
	     609.900	 9.36338e+00	 1.00000e+05	 6.09900e+07	 0.00000e+00	 0.00000e+00	 6.54351e+03	 1.00000e+03
	     612.900	 9.42238e+00	 1.00000e+05	 6.12900e+07	 0.00000e+00	 0.00000e+00	 6.53995e+03	 1.00000e+03
	     617.900	 9.52063e+00	 1.00000e+05	 6.17900e+07	 0.00000e+00	 0.00000e+00	 6.53404e+03	 1.00000e+03
	     622.900	 9.61879e+00	 1.00000e+05	 6.22900e+07	 0.00000e+00	 0.00000e+00	 6.52815e+03	 1.00000e+03
	     627.900	 9.71686e+00	 1.00000e+05	 6.27900e+07	 0.00000e+00	 0.00000e+00	 6.52220e+03	 1.00000e+03
	     632.900	 9.81486e+00	 1.00000e+05	 6.32900e+07	 0.00000e+00	 0.00000e+00	 6.51623e+03	 1.00000e+03
	     634.400	 9.84425e+00	 1.00000e+05	 6.34400e+07	 0.00000e+00	 0.00000e+00	 6.51451e+03	 1.00000e+03
	     637.400	 9.90301e+00	 1.00000e+05	 6.37400e+07	 0.00000e+00	 0.00000e+00	 6.51087e+03	 1.00000e+03
	     641.900	 9.99108e+00	 1.00000e+05	 6.41900e+07	 0.00000e+00	 0.00000e+00	 6.50540e+03	 1.00000e+03
	     646.900	 1.00889e+01	 1.00000e+05	 6.46900e+07	 0.00000e+00	 0.00000e+00	 6.49929e+03	 1.00000e+03
	     651.900	 1.01866e+01	 1.00000e+05	 6.51900e+07	 0.00000e+00	 0.00000e+00	 6.49307e+03	 1.00000e+03
	     656.900	 1.02843e+01	 1.00000e+05	 6.56900e+07	 0.00000e+00	 0.00000e+00	 6.48674e+03	 1.00000e+03
	     661.900	 1.03820e+01	 1.00000e+05	 6.61900e+07	 0.00000e+00	 0.00000e+00	 6.48031e+03	 1.00000e+03
	     666.900	 1.04795e+01	 1.00000e+05	 6.66900e+07	 0.00000e+00	 0.00000e+00	 6.47382e+03	 1.00000e+03
	     668.400	 1.05088e+01	 1.00000e+05	 6.68400e+07	 0.00000e+00	 0.00000e+00	 6.47195e+03	 1.00000e+03
	     671.400	 1.05673e+01	 1.00000e+05	 6.71400e+07	 0.00000e+00	 0.00000e+00	 6.46798e+03	 1.00000e+03
	     676.400	 1.06647e+01	 1.00000e+05	 6.76400e+07	 0.00000e+00	 0.00000e+00	 6.46132e+03	 1.00000e+03
	     681.400	 1.07621e+01	 1.00000e+05	 6.81400e+07	 0.00000e+00	 0.00000e+00	 6.45462e+03	 1.00000e+03
	     686.400	 1.08594e+01	 1.00000e+05	 6.86400e+07	 0.00000e+00	 0.00000e+00	 6.44790e+03	 1.00000e+03
	     691.400	 1.09567e+01	 1.00000e+05	 6.91400e+07	 0.00000e+00	 0.00000e+00	 6.44116e+03	 1.00000e+03
	     696.400	 1.10539e+01	 1.00000e+05	 6.96400e+07	 0.00000e+00	 0.00000e+00	 6.43437e+03	 1.00000e+03
	     701.400	 1.11510e+01	 1.00000e+05	 7.01400e+07	 0.00000e+00	 0.00000e+00	 6.42757e+03	 1.00000e+03
	     706.400	 1.12481e+01	 1.00000e+05	 7.06400e+07	 0.00000e+00	 0.00000e+00	 6.42074e+03	 1.00000e+03
	     711.400	 1.13451e+01	 1.00000e+05	 7.11400e+07	 0.00000e+00	 0.00000e+00	 6.41389e+03	 1.00000e+03
	     716.400	 1.14420e+01	 1.00000e+05	 7.16400e+07	 0.00000e+00	 0.00000e+00	 6.40703e+03	 1.00000e+03
	     720.000	 1.15118e+01	 1.00000e+05	 7.20000e+07	 0.00000e+00	 0.00000e+00	 6.40211e+03	 1.00000e+03
	     725.000	 1.16086e+01	 1.00000e+05	 7.25000e+07	 0.00000e+00	 0.00000e+00	 6.39517e+03	 1.00000e+03
	     735.000	 1.18020e+01	 1.00000e+05	 7.35000e+07	 0.00000e+00	 0.00000e+00	 6.38127e+03	 1.00000e+03
	     745.000	 1.19951e+01	 1.00000e+05	 7.45000e+07	 0.00000e+00	 0.00000e+00	 6.36745e+03	 1.00000e+03
	     755.000	 1.21880e+01	 1.00000e+05	 7.55000e+07	 0.00000e+00	 0.00000e+00	 6.35360e+03	 1.00000e+03
	     765.000	 1.23807e+01	 1.00000e+05	 7.65000e+07	 0.00000e+00	 0.00000e+00	 6.33975e+03	 1.00000e+03
	     775.000	 1.25731e+01	 1.00000e+05	 7.75000e+07	 0.00000e+00	 0.00000e+00	 6.32590e+03	 1.00000e+03
	     785.000	 1.27653e+01	 1.00000e+05	 7.85000e+07	 0.00000e+00	 0.00000e+00	 6.31203e+03	 1.00000e+03
